"id","repo_id","committer","message","comment_count","verification"
"10122","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added convenience methods to Migrator.  They will change with the refactoring

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@396 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10123","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"IntelliJ plugin work

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@395 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10124","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"pass along upper case view name

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@394 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10125","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Trying to resolve null pointer exception

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@393 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10126","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Working on grails support

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@392 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10127","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Renamed grails commands

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@391 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10128","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Grails plugin 0.9

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@390 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10129","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Handle tostring better when there is no connection set

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@389 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10130","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added Firebird support

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@388 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10131","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Increased version to 1.3.1

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@387 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10132","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Started Grails support

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@386 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10133","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Intellj plugin work

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@385 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10134","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Reflection only understands Boolean setters

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@384 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10135","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Changed package name of CommandLineMigrator

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@383 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10136","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"PMD and FindBugs changes to cleanup certain bad bits of code.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@382 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10137","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Back to 10 databases...

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@380 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10138","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixing Awol absolute path logic where the test had a bug on Linux (it stripped the starting /)

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@379 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10139","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Documented Spring migrator

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@378 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10140","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed bugs found in findbugs

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@377 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10141","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added checks for postgres returning strange precision values when doing a diff

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@376 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10142","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Created executeCommand refactoring

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@375 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10143","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Escape table names in MSSQL with []'s,  end oracle stored procs with a ""\n/""

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@374 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10144","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed bug with absolute paths on windows treating \'s strangely

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@373 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10145","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed the source code reporting on emma code coverage

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@372 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10146","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added Emma code coverage to the build file to gather testing coverage statistics

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@371 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10147","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Call customChange.setFileOpener and customChange.setUp() correctly

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@370 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10148","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Nearly forgot the documentation change to go along with the new attributes of sqlFile

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@369 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10149","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Removed affectedDatabaseObjects() from custom change interface

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@368 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10150","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Call customChange.setUp() and customChange.setFileOpener()

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@367 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10151","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added common ancestry for SQL and SqlFile Change so that the defaults and splitting/comment behaviour are now identical.
Added necessary unit test changes to ensure that this the major combinations work as intended together.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@366 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10152","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Updated Eclipse classpath to include the new spring jars

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@365 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10153","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Firebird adds an 11th database, fixing the test accordingly.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@364 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10154","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"added javadoc

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@363 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10155","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Initial support for firebird.  Integration tests currently fail

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@362 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10156","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added splitStatements attribute to <sql> tag

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@361 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10157","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added splitStatements attribute to <sql> tag

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@360 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10158","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"forgot to include spring jars

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@359 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10159","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added SpringMigrator, fixed problems found from added integration tests

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@358 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10160","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Make sure to flush changes to disk on all commits

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@357 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10161","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Convert ""longvarbinary"",""text"",and ""longvarchar"" to the correct database-specific implementations

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@356 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10162","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Test postgres auto-increment support, fixed null pointer exception

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@355 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10163","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added postgres support for auto-increment field types

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@354 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10164","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added postgres support for AddAutoIncrementChange

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@353 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10165","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"started intellij plug-in

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@352 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10166","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Adding Strip Comments property to Sql and Sqlfile change. Defaults to false, online documentation updated.
Also fixed some JavaDoc in the sqlfile change which was wrong.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@351 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10167","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Improved documentation, added ""recent changes"" to dbdoc report

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@350 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10168","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Improved documentation, added ""recent changes"" to dbdoc report

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@349 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10169","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added createProcedure, allow JdbcTemplate to use callableStatements when needed

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@348 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10170","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Cleaning up JdbcTemplate code

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@347 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10171","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Some refactoring of Custom change interfaces, added spring jdbctemplate-based classes for doing executing of code

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@346 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10172","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Needs build.test.dir in test path to find ExampleCustomChange class

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@345 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10173","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Needs build.test.dir in test path to find ExampleCustomChange class

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@344 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10174","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Split out custom change interfaces into their own package so end users can find them easier.

Split off Rollback support in custom changes into their own interface

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@343 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10175","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Can comma-separate contexts to allow multiple to be defined per changeSet.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@342 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10176","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added fileOpener to CustomChange interface

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@341 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10177","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Return databaseProductName for type name in unsupported databases

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@340 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10178","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added support for <custom> tag

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@339 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10179","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"documented sqlCheck precondition

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@338 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10180","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed bad precondition left in from testing

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@337 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10181","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added sqlCheck precondition

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@336 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10182","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Additional predicate refactoring.  Created PredicateFactory

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@335 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10183","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Starting Precondition refactoring

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@334 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10184","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Diff column types and nullability

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@333 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10185","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Documentation fixes for package move

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@332 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10186","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Reorganized writing change log to a file code

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@331 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10187","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added the ability to print the result of a generateChangeLog to the specified changeLog file.
This will overwrite any data that was in the changeLog file.  So the changeLog file given
in the argument list should either be empty or should not exist.  If no changeLog file
is given in the argument list, this code will not run.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@330 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10188","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Include data type size in column list

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@329 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10189","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added pending reports to dbdoc, cleaned up output a bit

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@328 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10190","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Close file handles better, added outputFolder parameter to dbdoc

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@327 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10191","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Check for when column is actually a view

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@326 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10192","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Documentation fixes

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@325 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10193","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Derby returns ""create view as"" as part of view definition

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@324 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10194","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Improved statement logging

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@323 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10195","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added support for retrieving view definitions and creating them in the generateChangeLog command.

Cache` DB is currently broken with this.  Need to find out how to retrieve view definitions

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@322 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10196","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Converted from raw changes returning SQL strings to RawSqlStatement interface

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@321 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10197","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Moved packages out of liquibase.migrator.* namespace to their own because they are not nessisarily migrator related.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@320 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10198","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"First run at documentation generator

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@317 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10199","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed javadoc error

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@316 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10200","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Ignore build.local.properties

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@315 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10201","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"added defaultCascade attribute to addForeignKeyConstraint also made createTable pay attention to the flag

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@314 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10202","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Created BUILDING.txt file describing how to do a build.  Also added a flag so doxygen only runs if requested in a build.local.properties file

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@313 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10203","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added tablespace attribute to addPrimaryKey and addUniqueConstraint

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@312 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10204","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"renamed HSQLConnectionDelegate to follow the case conventions of HsqlDatabase

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@311 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10205","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added checkpoint call to commit per tracker 1788886

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@310 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10206","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed bug with diff on derby on Java6.  Included fix for sorting columns correctly when creating and testing compound primary keys

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@309 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10207","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Created 1.3 XSD, added tablespace support to createTable and createIndex

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@308 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10208","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Created 1.3 XSD, added tablespace support to createTable and createIndex

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@307 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10209","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Updated the integration tests so that they output to the command line the details of the error (so that the problems on the automated build show up)

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@306 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10210","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed bug that kept schema from being found correctly when running in Ant

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@305 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10211","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Adding dummy methods to the Diff Unit tests to allow the build to pass.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@304 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10212","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added continuous integration target to the build to run the generic integration tests + unit tests ready for a continuous build.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@303 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10213","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added IDE demo

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@302 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10214","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Increased IDE version to 0.6

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@301 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10215","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Getting plug-in to export again

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@300 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10216","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Removing the SybaseConnection class and replacing with a DatabaseConnection delegation system to support any wrapping of the connection needed.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@299 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10217","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Explained why we have an <include> tag

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@298 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10218","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"IDE: Added derby support in, bug fixes

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@297 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10219","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Add missing sequences to diff change log

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@296 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10220","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Changed database compatiblity for cache.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@295 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10221","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Removed step to change the Java Gateway Port.  The default port is 1972.  This should
be fine unless you have more than one version of Cache installed on your machine.  If 
that is the case then your default port will most likely be 56773.  
Now the document should be in synch with the test.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@294 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10222","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Fixed issue with default clause being before the null clause and sometimes after depending on the database

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@293 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10223","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added documentation to the website for multi line statements and the comment support

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@292 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10224","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Adding support for stripping /**/ and --.*\n comments from multiline SQL for both the Raw SQL change and the sqlfile change.

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@291 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10225","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Doc changes for 1.2.  Changed news section to point to blog announcements

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@289 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10226","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"false autocommit for JTDS Sybase test

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@288 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10227","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added exceptions for unsupported cache` changes

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@287 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10228","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Changed cache port so tests run

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@286 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10229","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Documentation updates, minor fixes for Sybase and Cache support

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@285 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10230","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Added support for the Cache Database.

CacheDatabase - New Class
CacheDatabaseTest - New Testclass
DatabaseFactory.getImplementedDatabases() - Added CacheDatabase to the array of 
	Implemented Databases
MigratorTest.getImplementedDatabases() - changed the assertEquals on database size 
	from 9 to 10
DatabaseSnapshot.translateDefaultValue() - if the database is an instanceof 
	CacheDatabase, return the default value with literal ticks ' ' around the 
	value instead of quotes.  Only for quoted default values.
Index - changed column to a list of column names
Index.equals() changed to work with a list of columns
Index.hashCode() changed to work with a list of columns
Index.compareTo() changed to work with a list of columns
Index.toString() changed to work with a list of columns
DatabaseSnapshot.readIndexes() - added support for indexes with multiple columns
DiffResult.addMissingIndexChanges() - added support for indexes with multiple columns
Package liquibase.migrator.cache - added
CacheSampleChangeLogRunnerTest - added
ModifyColumnChange.generateStatements() - added sql code for Cache Database
DropNotNullConstraintChange.generateStatements() - added sql code for Cache Database
AddNotNullConstraintChange.generateStatements() - added sql code for Cache Database
AddNotNullConstraintchange.generateCacheStatements() - added method

Other minor changes such as adding a new folder for the Cache jdbc driver.


git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@284 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
"10231","MDEwOlJlcG9zaXRvcnkyMDE5Nzkx",,"Nicer error message

git-svn-id: http://liquibase.jira.com/svn/CORE/trunk@283 e6edf6fb-f266-4316-afb4-e53d95876a76","0","0"
